,ID_PER,CVE_ENT,NOM_ENT,CEN_INT,NOM_INT,COD_RES,SEXO,FUERO,P2_1,P2_2,P2_3_01,P2_3_02,P2_3_03,P2_3_04,P2_3_05,P2_3_06,P2_3_07,P2_3_08,P2_3_09,P2_3_10,P2_3_98,P2_3_99,P2_4,P2_5,P2_6,P2_7_1,P2_8A_1,P2_8M_1,P2_9_1,P2_7_2,P2_8A_2,P2_8M_2,P2_9_2,P2_7_3,P2_8A_3,P2_8M_3,P2_9_3,P2_7_4,P2_8A_4,P2_8M_4,P2_9_4,P2_7_5,P2_8A_5,P2_8M_5,P2_9_5,P2_7_6,P2_8A_6,P2_8M_6,P2_9_6,P2_7_7,P2_8A_7,P2_8M_7,P2_9_7,P2_7_8,P2_8A_8,P2_8M_8,P2_9_8,P2_7_9,P2_8A_9,P2_8M_9,P2_9_9,P2_7_10,P2_8A_10,P2_8M_10,P2_9_10,P2_10_E,R2_10_CVE,R2_10_X,P2_11,P2_12,P2_13,P2_14_1,P2_14_2,P2_14_3,P2_14_4,P2_14_5,P2_14_6,P2_14_7,P2_14_8,P2_14_9,P2_15,P3_1,P3_2,P3_2A_01,P3_2A_02,P3_2A_03,P3_2A_04,P3_2A_05,P3_2A_06,P3_2A_07,P3_2A_08,P3_2A_98,P3_2A_99,P3_3,P3_4,P3_5_D,P3_5_M,P3_5_A,P3_6,P3_7,P3_8_D,P3_8_M,P3_8_A,P3_9,P3_10,P3_11,P3_12_1,P3_12_2,P3_12_3,P3_12_4,P3_12_5,P3_13_01,P3_13_02,P3_13_03,P3_13_04,P3_13_05,P3_13_06,P3_13_07,P3_13_08,P3_13_09,P3_13_10,P3_13_11,P3_13_12,P3_14_1,P3_14_2,P3_14_3,P3_14_4,P3_14_5,P3_14_6,P3_15_1,P3_15_2,P3_15_3,P3_15_4,P3_15_5,P3_15_6,P3_15_7,P3_15_8,P3_15_9,P3_16,P3_17_01,P3_17_02,P3_17_03,P3_17_04,P3_17_05,P3_17_06,P3_17_07,P3_17_08,P3_17_09,P3_17_10,P3_17_11,P3_18_01,P3_18_02,P3_18_03,P3_18_04,P3_18_05,P3_18_06,P3_18_07,P3_18_08,P3_18_09,P3_18_10,P3_18_11,P3_18_12,P3_18_13,P3_18_14,P3_18_15,P3_19,P3_20,P3_21_1,P3_21_2,P3_22_1,P3_22_2,P3_22_3,P3_22_4,P3_22_5,P3_22_8,P3_22_9,P3_23,P3_24,P3_25,P3_26,EST_DIS,FAC_PER,FPC
568,127.9095,6,Colima,9,CERESO COLIMA,1,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,A LA AGRICULTURA AL CAMPO,6119,6,1,NA,NA,1,2,1,1,1,1,1,1,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,4,2016,6,4,28,12,2014,6,5,1,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2694.1,2.12095032397408,0.671014492753623
569,127.9241,27,Tabasco,50,CERESO VILLAHERMOSA,1,1,2,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CHOFER DE COMBI,8342,8,1,NA,NA,1,2,2,1,2,1,2,2,2,9,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,15,6,1998,4,11,15,6,1998,1,5,1,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,573.1,3,0.387323943661972
570,127.9381,24,San Luis Potos�,46,PENITENCIARIA SAN LUIS POTOSI,1,1,2,24,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,VIDRIERIA,9999,99,NA,NA,99,1,2,2,2,1,1,3,2,2,2,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,7,4,2021,24,28,24,4,2010,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.1,2.5887323943662,0.3732912723449
571,127.9602,20,Oaxaca,43,CEFERESO 13 CPS OAXACA,1,1,1,28,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,PLOMERO,7134,7,1,NA,NA,1,2,2,1,2,2,2,2,2,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,32,21,2,2016,28,32,21,2,2016,1,5,2,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,1,2,2,2,NA,2,1,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1089.1,2.84078711985689,0.354021532615579
572,128.0263,5,Coahuila de Zaragoza,NA,NA,1,1,2,5,1,0,0,1,1,0,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,INTENDENTE ESCOLAR,9621,9,1,NA,NA,1,2,1,1,1,1,3,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,98,9,2016,5,18,98,98,2016,8,5,1,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,2,2,2,NA,2,2,2,2,1,2,1,2,2,NA,NA,2,2,2,2,1,8,8,8,8,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,615.1,5.32967032967033,0.370923913043478
573,128.038,15,Estado de M�xico,27,CERESO NEZAHUALCOYOTL BORDO,1,1,2,9,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,2,3,2,2,NA,NA,NA,TAXISTA,8342,8,1,NA,NA,1,2,1,2,1,1,1,2,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,58,21,9,2013,15,58,21,9,2013,1,4,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,NA,2,2,1,1,2,2,1,2,2,NA,NA,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1327.1,5.83333333333333,0.163964292220805
574,128.0783,22,Quer�taro,45,CERESO SAN JOSE EL ALTO,1,1,2,11,1,0,0,1,0,1,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,PINTOR,7135,7,1,NA,NA,1,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,14,20,2,2021,22,14,20,2,2021,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,1,2,2,NA,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,154.1,2.75815217391304,0.363816114681167
575,128.1173,1,Aguascalientes,NA,NA,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,1,15,8,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,POLICIA TRANSITO MUNICIPAL,5312,5,1,NA,NA,1,1,1,1,1,1,1,1,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,19,5,2012,1,1,19,5,2012,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,116.1,1.85521885521886,0.476725521669342
576,128.345,21,Puebla,44,CERESO PUEBLA,1,1,2,21,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,ALBANIL,7121,7,1,NA,NA,2,1,2,1,2,2,2,2,9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,114,20,12,2015,21,114,20,12,2015,1,9,9,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,9,9,9,NA,9,9,9,9,9,9,9,9,9,NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,1276.1,5.92917166866747,0.187022900763359
577,128.3624,19,Nuevo Le�n,39,CENTRO DE REINSERCI�N SOCIAL N�MERO 1,1,1,2,19,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,ALBANIL,7121,7,1,NA,NA,1,2,1,2,2,1,2,1,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,11,98,98,2012,19,11,98,98,2012,2,5,1,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,2,2,2,2,NA,2,1,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,98,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1540.1,6.80440771349862,0.175744371822803
578,128.3642,30,Veracruz de Ignacio de la Llave,NA,NA,1,1,2,30,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CAMPESINO,6119,6,1,NA,NA,1,2,2,1,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,201,24,6,2005,30,201,28,5,2005,4,3,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,NA,2,1,1,1,1,1,1,2,2,NA,NA,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,98,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,728.1,3.62162162162162,0.217647058823529
579,128.3921,9,Ciudad de M�xico,14,RECLUSORIO PREVENTIVO VARONIL NORTE,1,1,2,9,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,7,0,2,2,NA,NA,NA,COMERCIANTE AMBULANTE,9599,9,1,NA,NA,1,2,1,2,1,1,1,1,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2014,9,2,1,2,2014,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,1,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3191.1,11.3089802130898,0.273067331670823
580,128.443,15,Estado de M�xico,29,CERESO TLALNEPANTLA JUAN FERNANDEZ ALBARRAN,1,1,2,15,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CHOFER DE UBER,8342,8,1,NA,NA,1,1,1,2,1,1,3,1,1,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,37,28,2,2017,15,37,29,1,2017,4,3,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,2,NA,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,616.1,5.91328210757409,0.168985345946949
581,128.4653,26,Sonora,NA,NA,1,1,2,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,30,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,AYUDANTE DE ALBA�IL,9221,9,1,NA,NA,1,1,1,1,2,2,3,2,1,4,1,9,1,0,0,0,0,1,0,0,0,0,26,17,13,7,2020,26,17,13,7,2020,1,1,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,1,1,2,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1620.1,7.77777777777778,0.163265306122449
582,128.5022,30,Veracruz de Ignacio de la Llave,NA,NA,1,2,2,30,1,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,COMERCIANTE,4111,4,1,NA,NA,1,2,1,1,1,1,3,1,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,105,14,1,2018,30,193,98,98,9998,8,5,1,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,7,6,1,2,1,0,0,0,0,0,0,2,NA,1,8,2100.2,1.0958904109589,0.9125
583,128.5216,30,Veracruz de Ignacio de la Llave,NA,NA,1,1,2,30,1,0,1,1,0,0,0,1,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CAMPESINO,6119,6,1,NA,NA,1,2,1,1,2,1,1,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,7,21,6,2013,30,7,23,1,2013,5,5,1,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,987.1,6.62790697674419,0.160747663551402
584,128.6679,11,Guanajuato,NA,NA,1,1,2,11,1,0,1,1,0,0,0,1,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,ERA PEON DE ALBANILERIA,9221,9,1,NA,NA,1,2,1,2,2,1,2,2,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,23,20,6,2018,11,23,15,6,2018,2,3,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,NA,2,1,2,1,1,1,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2839.1,6.59615384615385,0.157575757575758
585,128.7033,31,Yucat�n,53,CERESO MERIDA,1,1,2,31,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,PESCADOR,6211,6,1,NA,NA,1,2,1,1,1,1,1,1,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,59,4,7,2004,31,59,4,7,2003,5,5,2,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,1,2,2,2,NA,2,2,2,1,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2884.1,2.34672304439746,0.340778097982709
586,128.7076,30,Veracruz de Ignacio de la Llave,NA,NA,1,1,2,30,2,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,ALBA�IL,7121,7,1,NA,NA,1,1,1,1,2,1,1,2,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,87,10,11,2020,30,87,6,11,2020,2,5,1,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,2,2,2,2,NA,2,2,2,1,1,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2115.1,5.21428571428571,0.204592901878914
587,128.7448,11,Guanajuato,20,CEPRERESO LEON,1,1,2,11,2,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,2,1,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,20,98,98,9998,11,20,98,98,9998,1,2,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,1,1,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1269.1,3.19171779141104,0.316812439261419
588,128.7489,15,Estado de M�xico,33,CERESO CUAUTITLAN,1,1,2,15,2,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,VENTAS,4999,4,1,NA,NA,1,2,1,2,2,1,1,1,1,3,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,121,23,9,2018,15,121,23,9,2018,1,4,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,NA,2,2,1,1,2,2,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,98,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3100.1,2.42040816326531,0.328859060402685
589,128.7655,15,Estado de M�xico,NA,NA,1,1,2,15,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CHOFER,8349,8,1,NA,NA,1,2,1,2,2,1,1,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,57,14,10,2014,15,57,14,10,2014,1,5,2,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,1,2,2,2,NA,1,1,1,1,1,1,1,2,2,NA,NA,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1223.1,4.12627986348123,0.298674821610601
590,128.8029,26,Sonora,48,CERESO HERMOSILLO I,1,2,2,26,1,0,1,0,0,0,0,0,1,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,RECAMARISTA EN UN MOTEL,9622,9,1,NA,NA,1,2,1,1,1,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,30,13,8,2020,26,30,13,8,2020,2,3,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,NA,1,2,2,1,2,2,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2214.2,1.03333333333333,0.986842105263158
591,128.8606,5,Coahuila de Zaragoza,8,"CENTRO PENITENCIARIO FEDERAL 18 ""CPS COAHUILA""",1,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,0,7,2,2,NA,NA,NA,2,NA,NA,NA,VELADOR,5313,5,1,NA,NA,1,2,1,1,2,1,1,2,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,37,14,5,2020,8,37,14,5,2020,1,2,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,2,1,1,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,6,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1897.1,3.12136752136752,0.330695308083663
592,128.8839,32,Zacatecas,54,CERESO CIENEGUILLAS,1,1,2,32,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,3,2,2,2,NA,NA,NA,NO TRABAJABA,1008,97,NA,1,7,1,2,1,1,2,1,1,2,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,17,7,1,2021,32,17,7,1,2021,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,2,NA,2,2,1,1,2,2,1,2,2,NA,NA,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,9,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,379.1,1.73262032085562,0.73405299313052
593,128.8921,26,Sonora,49,CEFERESO 11 CPS SONORA,1,1,1,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,TAXISTA,8342,8,1,NA,NA,1,1,1,1,1,1,1,1,1,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,64,28,5,2020,26,64,28,5,2020,1,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2346.1,3.24242424242424,0.30765456329735
